coastal_ecological_area,general_location,latitude,longitude,nst_site,reg_nm,region_name,source_file,specific_location,state_name,stratum,study_name
Buzzards and Narraganasett Bay,Narragansett Bay,41.6767,-71.2262,NBMH,,Delaware Bay to Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Mount Hope Bay,Rhode Island,,Mussel Watch
Buzzards and Narraganasett Bay,Narragansett Bay,41.6523,-71.3567,NBPI,,Delaware Bay to Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Patience Island,Rhode Island,,Mussel Watch
Georgia-Florida Border to Biscayne Bay,North Miami,25.9377,-80.1497,NMML,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Maule Lake,Florida,,Mussel Watch
New Jersey Coast,New York Bight,40.2948,-73.9787,NYLB,,Delaware Bay to Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Long Branch,New Jersey,,Mussel Watch
"Hudson River, Raritan Bay and Southern Long Island",New York Bight,40.4875,-74.0333,NYSH,,Delaware Bay to Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Sandy Hook,New Jersey,,Mussel Watch
New Jersey Coast,New York Bight,40.187,-74.009,NYSR,,Delaware Bay to Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Shark River,New Jersey,,Mussel Watch
Cape Ann to Canada,Penobscot Bay,44.2648,-68.7337,PBPI,,Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Pickering Island,Maine,,Mussel Watch
Cape Ann to Canada,Penobscot Bay,44.4567,-68.8832,PBSI,,Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Sears Island,Maine,,Mussel Watch
Central Chesapeake Bay,Potomac River,38.2233,-76.9615,PRMC,,Cape Hatteras to Delaware Bay,Sites_MusselWatch_East_Coast.csv,Mattox Creek,Virginia,,Mussel Watch
Central Chesapeake Bay,Potomac River,38.155,-76.6008,PRRP,,Cape Hatteras to Delaware Bay,Sites_MusselWatch_East_Coast.csv,Ragged Point,Maryland,,Mussel Watch
Central Chesapeake Bay,Potomac River,38.2817,-76.9337,PRSP,,Cape Hatteras to Delaware Bay,Sites_MusselWatch_East_Coast.csv,Swan Point,Maryland,,Mussel Watch
Outer Banks,Pamlico Sound,35.2028,-75.7162,PSCH,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Cape Hatteras,North Carolina,,Mussel Watch
Outer Banks,Pamlico Sound,35.0897,-76.529,PSNR,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Neuse River,North Carolina,,Mussel Watch
Outer Banks,Pamlico Sound,35.296,-76.4392,PSPR,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Pungo River,North Carolina,,Mussel Watch
Outer Banks,Pamlico Sound,35.4123,-76.0397,PSWB,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Wysocking Bay,North Carolina,,Mussel Watch
Lower Chesapeake Bay and Watershed,Quinby Inlet,37.525,-75.7138,QIUB,,Cape Hatteras to Delaware Bay,Sites_MusselWatch_East_Coast.csv,Upshur Bay,Virginia,,Mussel Watch
Lower Chesapeake Bay and Watershed,Rappahannock River,37.902,-76.7878,RRRR,,Cape Hatteras to Delaware Bay,Sites_MusselWatch_East_Coast.csv,Ross Rock,Virginia,,Mussel Watch
Outer Banks,Roanoke Sound,35.8898,-75.6337,RSJC,,Cape Hatteras to Delaware Bay,Sites_MusselWatch_East_Coast.csv,John Creek,North Carolina,,Mussel Watch
Massachusetts Bay and Cape Cod Watershed,Salem Harbor,42.5135,-70.8442,SHFP,,Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Folger Point,Massachusetts,,Mussel Watch
Georgia-Florida Border to Biscayne Bay,St. Johns River,30.381,-81.44,SJCB,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Chicopit Bay,Florida,,Mussel Watch
Hilton Head Island to Outer Banks,Santee River,33.1683,-79.2417,SRNB,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,North Bay,South Carolina,,Mussel Watch
Savannah River to St Mary's River,Savannah River Estuary,32.0165,-80.8825,SRTI,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Tybee Island,Georgia,,Mussel Watch
Savannah River to St Mary's River,Sapelo Sound,31.3928,-81.288,SSSI,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Sapelo Island,Georgia,,Mussel Watch
Massachusetts Bay and Cape Cod Watershed,Waquoit Bay,41.5507,-70.5479,WBER,,Delaware Bay to Gulf of Maine,Sites_MusselWatch_East_Coast.csv,Estuarine Reserve,Massachusetts,,Mussel Watch
Hilton Head Island to Outer Banks,Winyah Bay,33.2433,-79.1972,WBLB,,Florida Keys to Cape Hatteras,Sites_MusselWatch_East_Coast.csv,Lower Bay,South Carolina,,Mussel Watch
Lake Michigan,Green Bay,44.637,-87.8082,GBBS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Bayshore Park,Wisconsin,,Mussel Watch
Lake Michigan,Green Bay,44.636854,-87.807736,GBBS_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Bayshore Park,Wisconsin,,Mussel Watch
Lake Michigan,Green Bay,44.63988,-87.8126,GBBS_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Bayshore Park,Wisconsin,,Mussel Watch
"Hudson River, Raritan Bay and Southern Long Island",Hudson River,41.70903,-73.94051999999998,HRPK_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Poughkeepsie,New York,,Mussel Watch
"Hudson River, Raritan Bay and Southern Long Island",Hudson River,41.708492,-73.94059,HRPK_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Poughkeepsie,New York,,Mussel Watch
Lake Erie,Lake Erie,41.9247,-80.7183,LEAB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Ashtabula,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.9226833,-80.71802,LEAB_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Ashtabula,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.94125,-80.73175,LEAB_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Ashtabula,Ohio,,Mussel Watch
Canada,Lake Erie,41.983,-82.961,LECO,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Colchester,Canada,,Mussel Watch
Lake Erie,Lake Erie,42.5292,-79.2777,LEDK,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Dunkirk,New York,,Mussel Watch
Lake Erie,Lake Erie,42.52922,-79.27704,LEDK_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Dunkirk,New York,,Mussel Watch
Lake Erie,Lake Erie,42.5365,-79.27188000000002,LEDK_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Dunkirk,New York,,Mussel Watch
Canada,Lake Erie,42.872,-78.93,LEFE,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Fort Erie,Canada,,Mussel Watch
Lake Erie,Lake Erie,41.4612,-82.20700000000002,LELR,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Lorain,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.46117,-82.20700000000002,LELR_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Lorain,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.385,-82.5187,LEOW,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Old Woman Creek,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.385,-82.516337,LEOW_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Old Woman Creek,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.38142,-82.51427,LEOW_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Old Woman Creek,Ohio,,Mussel Watch
Canada,Lake Erie,42.19300000000001,-82.20700000000002,LEPC,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Port Crewe,Canada,,Mussel Watch
Canada,Lake Erie,42.775,-79.982,LEPP,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Peacock Point,Canada,,Mussel Watch
Canada,Lake Erie,42.63800000000001,-81.186,LEPS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Port Stanley,Canada,,Mussel Watch
Lake Erie,Lake Erie,41.6745,-83.2262,LERB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Reno Beach,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.66845,-83.23415,LERB_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Reno Beach,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.67091,-83.22708,LERB_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Reno Beach,Ohio,,Mussel Watch
Lake Erie,Lake Erie,41.9587,-83.23299999999998,LESP,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Stony Point,Michigan,,Mussel Watch
Lake Erie,Lake Erie,41.95521,-83.23416,LESP_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Stony Point,Michigan,,Mussel Watch
Lake Erie,Lake Erie,41.9507,-83.23662,LESP_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Stony Point,Michigan,,Mussel Watch
Lake Huron,Lake Huron,43.0443,-82.4387,LHBR,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Black River Canal,Michigan,,Mussel Watch
Lake Huron,Lake Huron,43.03608,-82.43248,LHBR_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Black River Canal,Michigan,,Mussel Watch
Lake Huron,Lake Huron,44.9222,-83.4135,LHTB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Thunder Bay,Michigan,,Mussel Watch
Lake Huron,Lake Huron,44.9222,-83.4135,LHTB_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Thunder Bay,Michigan,,Mussel Watch
Lake Michigan,Lake Michigan,43.0462,-87.8793,LMBA,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Alternate,Wisconsin,,Mussel Watch
Lake Michigan,Lake Michigan,41.7272,-87.495,LMCB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Calumet Breakwater,Indiana,,Mussel Watch
Lake Michigan,Lake Michigan,44.5454,-88.00075,LMGF_2DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Green Bay Fox River,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,44.589631,-87.957738,LMGF_4DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Green Bay Fox River,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,42.7732,-86.215,LMHB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Holland Breakwater,Michigan,,Mussel Watch
Lake Michigan,Lake Michigan,42.77392,-86.21409,LMHB_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Holland Breakwater,Michigan,,Mussel Watch
Lake Michigan,Lake Michigan,41.6987,-87.5083,LMHM,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Hammod Marina,Indiana,,Mussel Watch
Lake Michigan,Lake Michigan,43.0322,-87.8952,LMMB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.0322,-87.8952,LMMB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch
Lake Michigan,Lake Michigan,43.033372,-87.91758399999998,LMMB_10_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.03258,-87.93498100000002,LMMB_11_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.0318,-87.946929,LMMB_12_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.009512,-87.906713,LMMB_13_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.00781,-87.887245,LMMB_1DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.04001,-87.891909,LMMB_1SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.043199,-87.88784100000002,LMMB_4DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.05967,-87.86702,LMMB_5DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.024498,-87.898657,LMMB_6_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.044032,-87.912882,LMMB_7_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.057,-87.89976,LMMB_8_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.028445,-87.92562,LMMB_9_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.03147,-87.893948,LMMB_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Milwaukee Bay,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.9563,-86.253955,LMMQ_05RR1,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.9563,-86.253955,LMMQ_05RR2,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954777,-86.252685,LMMQ_08RR1,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954777,-86.252685,LMMQ_08RR2,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.94539,-86.249113,LMMQ_3DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.934157,-86.253865,LMMQ_4DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.955427,-86.25320500000002,LMMQ_FW02,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953336,-86.253069,LMMQ_FW04,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.95237,-86.25074000000002,LMMQ_FW05,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.951335,-86.24739100000002,LMMQ_FW06,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.949699,-86.24631099999998,LMMQ_FW07,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.947145,-86.244704,LMMQ_FW08,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.947956,-86.253653,LMMQ_FW10,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.948072,-86.246516,LMMQ_FW11,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954125,-86.251982,LMMQ_M01,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.955292,-86.253202,LMMQ_M03,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.956964,-86.254246,LMMQ_M04,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.95423,-86.25224399999998,LMMQ_M06,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954181,-86.252054,LMMQ_M07,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953613,-86.251458,LMMQ_M09,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.955741,-86.253443,LMMQ_M10,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953592,-86.251994,LMMQ_M26,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954116,-86.25358299999998,LMMQ_M28,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.95375900000001,-86.252402,LMMQ_M29,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953923,-86.253175,LMMQ_M30,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953341,-86.253061,LMMQ_M39,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953442,-86.253414,LMMQ_M40,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953276,-86.25246899999998,LMMQ_M41,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953236,-86.252686,LMMQ_M42,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953512,-86.253511,LMMQ_M43,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952212,-86.250074,LMMQ_M49,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952316,-86.251111,LMMQ_M50,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952292,-86.250999,LMMQ_M51,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952391,-86.250789,LMMQ_M52,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952159,-86.250339,LMMQ_M53,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952566,-86.25115699999998,LMMQ_M54,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.949677,-86.246555,LMMQ_M61,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.945461,-86.247749,LMMQ_M62,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.946874,-86.24603,LMMQ_M63,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.948038,-86.24615,LMMQ_M64,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.951012,-86.247209,LMMQ_M65,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.946613,-86.245299,LMMQ_M73,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.946442,-86.245372,LMMQ_M77,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.948116,-86.253146,LMMQ_M99,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953828,-86.25298599999998,LMMQ_ST11M,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954128,-86.253618,LMMQ_ST11U,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.953257,-86.25273100000003,LMMQ_ST12D,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.95355900000001,-86.253567,LMMQ_ST12U,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.954061,-86.24998000000002,LMMQ_ST13RL,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952287,-86.250395,LMMQ_ST14D,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,45.952798,-86.251653,LMMQ_ST14U,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Manistique River,Michigan,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.2282,-86.3469,LMMU,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Muskegon,Michigan,,Mussel Watch
Lake Michigan,Lake Michigan,43.22299,-86.34276,LMMU_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Muskegon Breakwater,Michigan,,Mussel Watch
Lake Michigan,Lake Michigan,42.3047,-87.8273,LMNC,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,North Chicago,Illinois,,Mussel Watch
Lake Michigan,Lake Michigan,42.30467,-87.82733,LMNC_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,North Chicago,Illinois,,Mussel Watch
Lake Michigan,Lake Michigan,43.750931,-87.69484,LMSR_1DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Sheboygan River,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.752708,-87.697621,LMSR_2DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Sheboygan River,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.750716,-87.700549,LMSR_3DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Sheboygan River,Wisconsin,,Mussel Watch - Areas of Concern
Lake Michigan,Lake Michigan,43.756451,-87.686665,LMSR_4DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Sheboygan River,Wisconsin,,Mussel Watch - Areas of Concern
Lake Ontario,Lake Ontario,44.1442,-76.3247,LOCV,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Cape Vincent,New York,,Mussel Watch
Lake Ontario,Lake Ontario,44.14489,-76.32451999999998,LOCV_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Cape Vincent,New York,,Mussel Watch
Lake Ontario,Lake Ontario,44.14778,-76.32349,LOCV_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Cape Vincent,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.3882,-77.91725,LONH,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,North Hamlin,New York,,Mussel Watch - Areas of Concern
Lake Ontario,Lake Ontario,43.3553,-78.6867,LOOC,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Olcott,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.3553,-78.69801,LOOC_1SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Olcott,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.35472,-78.68867,LOOC_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Olcott,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.4528,-76.5508,LOOS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Oswego,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.4528,-76.5508,LOOS_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Oswego,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.2578,-77.4953,LORC,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Rochester,New York,,Mussel Watch
Lake Ontario,Lake Ontario,43.2651,-77.49577,LORC_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Rochester,New York,,Mussel Watch - Areas of Concern
Lake Ontario,Lake Ontario,43.26613,-77.49744,LORC_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Rochester,New York,,Mussel Watch - Areas of Concern
Lake Erie,Lake St. Clair,42.6492,-82.711,LSAB,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Anchor Bay,Michigan,,Mussel Watch
Lake Erie,Lake St. Clair,42.64898,-82.71273000000002,LSAB_SED,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Anchor Bay,Michigan,,Mussel Watch
Lake Superior,Lake Superior,46.7109,-92.0224,LSMP,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Minnesota  Point,Minnesota,,Mussel Watch
Lake Superior,Lake Superior,46.71097,-92.0228,LSMP_DS,,Great Lakes,Sites_MusselWatch_GreatLakes.csv,Minnesota Point,Minnesota,,Mussel Watch - Areas of Concern
